timestamp,item_id,y
1583006131186,14599,0
1583006431465,14599,0
1583006731027,14599,0
1583007031588,14599,0
1583007331248,14599,0
1583007631289,14599,0
1583007931249,14599,0
1583008231210,14599,0
1583008531413,14599,0
1583008830992,14599,0
1583009130994,14599,0
1583064331684,14599,0
1583064631304,14599,0
1583064931228,14599,0
1583065231005,14599,0
1583065700269,14599,0
1583065831266,14599,0
1583066131326,14599,0
1583066431327,14599,0
1583066730929,14599,0
1583067031108,14599,0
1583067331590,14599,0
1583067631749,14599,0
1583067931230,14599,0
1583068231530,14599,0
1583068532146,14599,0
1583068831747,14599,0
1583069131552,14599,0
1583069431593,14599,0
1583069731357,14599,0
1583070031738,14599,0
1583070331541,14599,0
1583070630966,14599,0
1583070931045,14599,0
1583071231308,14599,0
1583071531334,14599,0
1583071831493,14599,0
1583072132517,14599,0
1583072431581,14599,0
1583072731401,14599,0
1583073031164,14599,0
1583073330968,14599,0
1583073631190,14599,0
1583073931513,14599,0
1583074231195,14599,0
1583074531818,14599,0
1583074831022,14599,0
1583075310868,14599,0
1583075731659,14599,0
1583076031759,14599,0
1583076331360,14599,0
1583076631424,14599,0
1583076931245,14599,0
1583077231704,14599,0
1583077531487,14599,0
1583077831308,14599,0
1583078131189,14599,0
1583078431449,14599,0
1583078731270,14599,0
1583079031192,14599,0
1583079331713,14599,0
1583079631635,14599,0
1583079931835,14599,0
1583080231077,14599,0
1583080531138,14599,0
1583080831140,14599,0
1583081131261,14599,0
1583081431262,14599,0
1583081731243,14599,0
1583082031448,14599,0
1583082331586,14599,0
1583082631068,14599,0
1583083232397,14599,0
1583083587105,14599,0
1583083831070,14599,0
1583084131215,14599,0
1583084431419,14599,0
1583084731547,14599,0
1583085031372,14599,0
1583085331158,14599,0
1583085631541,14599,0
1583085931187,14599,0
1583086231332,14599,0
1583086589922,14599,0
1583086831384,14599,0
1583087131111,14599,0
1583087431335,14599,0
1583087731320,14599,0
1583088031166,14599,0
1583088331515,14599,0
1583088631317,14599,0
1583088931202,14599,0
1583089231208,14599,0
1583089598399,14599,0
1583089830979,14599,0
1583090431576,14599,0
1583090731697,14599,0
1583091031582,14599,0
1583091331103,14599,0
1583091631126,14599,0
1583091931549,14599,0
1583092231372,14599,0
1583092594613,14599,0
1583092831255,14599,0
1583093131424,14599,0
1583093431100,14599,0
1583093731384,14599,0
1583094031285,14599,0
1583094331570,14599,0
1583094630991,14599,0
1583094930954,14599,0
1583095231216,14599,0
1583095531380,14599,0
1583095831662,14599,0
1583150731962,14599,0
1583151031779,14599,0
1583151331501,14599,0
1583151631561,14599,0
1583151931301,14599,0
1583152231461,14599,0
1583152531238,14599,0
1583152831559,14599,0
1583153131460,14599,0
1583153431338,14599,0
1583153731161,14599,0
1583154031558,14599,0
1583154331239,14599,0
1583154631818,14599,0
1583154931118,14599,0
1583155231138,14599,0
1583155531178,14599,0
1583155830921,14599,0
1583156130940,14599,0
1583156431040,14599,0
1583156731398,14599,0
1583157031197,14599,0
1583157331117,14599,0
1583157931765,14599,0
1583158231825,14599,0
1583158531408,14599,0
1583158831389,14599,0
1583159131153,14599,0
1583159431355,14599,0
1583159731796,14599,0
1583160030820,14599,0
1583160331240,14599,0
1583160631243,14599,0
1583160931465,14599,0
1583161231227,14599,0
1583161531410,14599,0
1583161831172,14599,0
1583162131055,14599,0
1583162431097,14599,0
1583162731559,14599,0
1583163031463,14599,0
1583163332244,14599,0
1583163631126,14599,0
1583163931588,14599,0
1583164231014,14599,0
1583164531113,14599,0
1583164831776,14599,0
1583165432290,14599,0
1583165731610,14599,0
1583166031415,14599,0
1583166331056,14599,0
1583166631198,14599,0
1583166931242,14599,0
1583167232044,14599,0
1583167531164,14599,0
1583167831248,14599,0
1583168131669,14599,0
1583168431013,14599,0
1583168731135,14599,0
1583169031036,14599,0
1583169331420,14599,0
1583169631323,14599,0
1583169930944,14599,0
1583170231946,14599,0
1583170531089,14599,0
1583170831273,14599,0
1583171131275,14599,0
1583171431196,14599,0
1583171731158,14599,0
1583172031424,14599,0
1583172331163,14599,0
1583172932242,14599,0
1583173231766,14599,0
1583173531012,14599,0
1583173831214,14599,0
1583174131437,14599,0
1583174431122,14599,0
1583174731107,14599,0
1583175031567,14599,0
1583175331112,14599,0
1583175631616,14599,0
1583175931339,14599,0
1583176231123,14599,0
1583176531245,14599,0
1583176831192,14599,0
1583177131133,14599,0
1583177431098,14599,0
1583177731121,14599,0
1583178031225,14599,0
1583178331408,14599,0
1583178631173,14599,0
1583178931358,14599,0
1583179231682,14599,0
1583179531142,14599,0
1583180131999,14599,0
1583180431678,14599,0
1583180731281,14599,0
1583181031445,14599,0
1583181331466,14599,0
1583181631410,14599,0
1583181931092,14599,0
1583182231392,14599,0
1583237324378,14599,0
1583237436659,14599,0
1583237731320,14599,0
1583238031100,14599,0
1583238331700,14599,0
1583238631020,14599,0
1583238931277,14599,0
1583239231138,14599,0
1583239531417,14599,0
1583239831225,14599,0
1583240131376,14599,0
1583240431476,14599,0
1583240731116,14599,0
1583241031016,14599,0
1583241331096,14599,0
1583241631236,14599,0
1583241931237,14599,0
1583242231398,14599,0
1583242531436,14599,0
1583242831335,14599,0
1583243132879,14599,0
1583243430995,14599,0
1583243731217,14599,0
1583244031036,14599,0
1583244632341,14599,0
1583244931821,14599,0
1583245231825,14599,0
1583245531351,14599,0
1583245831014,14599,0
1583246131157,14599,0
1583246431320,14599,0
1583246731223,14599,0
1583247031008,14599,0
1583247331093,14599,0
1583247631234,14599,0
1583247931257,14599,0
1583248231281,14599,0
1583248531387,14599,0
1583248831449,14599,0
1583249131032,14599,0
1583249431136,14599,0
1583249731241,14599,0
1583250031043,14599,0
1583250331347,14599,0
1583250630990,14599,0
1583250997478,14599,0
1583251230918,14599,0
1583251531301,14599,0
1583251831385,14599,0
1583252432303,14599,0
1583252731424,14599,0
1583253030969,14599,0
1583253330950,14599,0
1583253631372,14599,0
1583253931533,14599,0
1583254231294,14599,0
1583254531077,14599,0
1583254831557,14599,0
1583255131522,14599,0
1583255431304,14599,0
1583255731044,14599,0
1583256031286,14599,0
1583256331088,14599,0
1583256631270,14599,0
1583256931131,14599,0
1583257231733,14599,0
1583257530996,14599,0
1583257831138,14599,0
1583258131080,14599,0
1583258431042,14599,0
1583258731104,14599,0
1583259331845,14599,0
1583259631744,14599,0
1583259931545,14599,0
1583260231465,14599,0
1583260531046,14599,0
1583260831327,14599,0
1583261131126,14599,0
1583261431129,14599,0
1583261731587,14599,0
1583262034527,14599,0
1583262331269,14599,0
1583262631668,14599,0
1583262931229,14599,0
1583263231309,14599,0
1583263585732,14599,0
1583264011152,14599,0
1583264292212,14599,0
1583264431192,14599,0
1583264732092,14599,0
1583265031034,14599,0
1583265389413,14599,0
1583265631693,14599,0
1583265931437,14599,0
1583266231175,14599,0
1583266831868,14599,0
1583267132806,14599,0
1583267617387,14599,0
1583267911689,14599,0
1583268033189,14599,0
1583268332950,14599,0
1583268633373,14599,0
1583268933251,14599,0
1583323593839,14599,0
1583323831020,14599,0
1583324131127,14599,0
1583324431128,14599,0
1583324731532,14599,0
1583325031236,14599,0
1583325331363,14599,0
1583325631385,14599,0
1583326111572,14599,0
1583326230834,14599,0
1583326531357,14599,0
1583326832260,14599,0
1583327131146,14599,0
1583327431050,14599,0
1583327731272,14599,0
1583328031220,14599,0
1583328331941,14599,0
1583328631224,14599,0
1583328931229,14599,0
1583329231213,14599,0
1583329531238,14599,0
1583329831064,14599,0
1583330432295,14599,0
1583330732116,14599,0
1583331031558,14599,0
1583331331358,14599,0
1583331631300,14599,0
1583331931218,14599,0
1583332231219,14599,0
1583332531162,14599,0
1583332831460,14599,0
1583333130983,14599,0
1583333431280,14599,0
1583333731661,14599,0
1583334031301,14599,0
1583334332582,14599,0
1583334631443,14599,0
1583334931263,14599,0
1583335231644,14599,0
1583335531864,14599,0
1583335831165,14599,0
1583336131145,14599,0
1583336431106,14599,0
1583336731230,14599,0
1583337031227,14599,0
1583337632377,14599,0
1583337930981,14599,0
1583338231423,14599,0
1583338531201,14599,0
1583338831131,14599,0
1583339130976,14599,0
1583339431295,14599,0
1583339730978,14599,0
1583340031245,14599,0
1583340331266,14599,0
1583340631229,14599,0
1583340998634,14599,0
1583341232034,14599,0
1583341531377,14599,0
1583341831420,14599,0
1583342131323,14599,0
1583342431747,14599,0
1583342731333,14599,0
1583343032553,14599,0
1583343331616,14599,0
1583343631461,14599,0
1583343931263,14599,0
1583344532138,14599,0
1583344831341,14599,0
1583345131144,14599,0
1583345431348,14599,0
1583345731430,14599,0
1583346212575,14599,0
1583346331416,14599,0
1583346631278,14599,0
1583346931380,14599,0
1583347231063,14599,0
1583347531125,14599,0
1583347831348,14599,0
1583348312036,14599,0
1583348431354,14599,0
1583348731357,14599,0
1583349031202,14599,0
1583349331206,14599,0
1583349631088,14599,0
1583349931089,14599,0
1583350231433,14599,0
1583350531935,14599,0
1583350831658,14599,0
1583351131484,14599,0
1583351731885,14599,0
1583352031550,14599,0
1583352494477,14599,0
1583352631202,14599,0
1583352931145,14599,0
1583353231427,14599,0
1583353531394,14599,0
1583353831097,14599,0
1583354131341,14599,0
1583354432088,14599,0
1583354731311,14599,0
1583409985886,14599,0
1583410231127,14599,0
1583410531049,14599,0
1583410830972,14599,0
1583411184472,14599,0
1583411431271,14599,0
1583411731114,14599,0
1583412030994,14599,0
1583412331275,14599,0
1583412631056,14599,0
1583413231756,14599,0
1583413531619,14599,0
1583413831182,14599,0
1583414131208,14599,0
1583414431070,14599,0
1583414731352,14599,0
1583415031614,14599,0
1583415331357,14599,0
1583415631581,14599,0
1583415931746,14599,0
1583416231208,14599,0
1583416531371,14599,0
1583416831454,14599,0
1583417310261,14599,0
1583417494160,14599,0
1583417788065,14599,0
1583418031486,14599,0
1583418332889,14599,0
1583418630975,14599,0
1583418931255,14599,0
1583419231579,14599,0
1583419592682,14599,0
1583419831207,14599,0
1583420130971,14599,0
1583420732258,14599,0
1583421031400,14599,0
1583421331185,14599,0
1583421631565,14599,0
1583421930868,14599,0
1583422230868,14599,0
1583422534691,14599,0
1583422831794,14599,0
1583423131434,14599,0
1583423432956,14599,0
1583423730900,14599,0
1583424031201,14599,0
1583424331043,14599,0
1583424630966,14599,0
1583424994690,14599,0
1583425231171,14599,0
1583425831831,14599,0
1583426131734,14599,0
1583426431089,14599,0
1583426731931,14599,0
1583427030971,14599,0
1583427396291,14599,0
1583427631691,14599,0
1583427931510,14599,0
1583428231051,14599,0
1583428531271,14599,0
1583428831514,14599,0
1583429131215,14599,0
1583429431392,14599,0
1583429731233,14599,0
1583430031295,14599,0
1583430331034,14599,0
1583430630973,14599,0
1583430931517,14599,0
1583431231754,14599,0
1583431531118,14599,0
1583431831255,14599,0
1583432131176,14599,0
1583432432579,14599,0
1583433031754,14599,0
1583433631992,14599,0
1583433931834,14599,0
1583434231418,14599,0
1583434531345,14599,0
1583434831627,14599,0
1583435131013,14599,0
1583435431735,14599,0
1583435731299,14599,0
1583436031204,14599,0
1583436331411,14599,0
1583436631314,14599,0
1583436930999,14599,0
1583437231341,14599,0
1583437531746,14599,0
1583437831213,14599,0
1583438131235,14599,0
1583438431542,14599,0
1583438731243,14599,0
1583439031307,14599,0
1583439331273,14599,0
1583439631459,14599,0
1583439931264,14599,0
1583440231187,14599,0
1583440832298,14599,0
1583441131645,14599,0
1583441432687,14599,0
1583496332139,14599,0
1583496631141,14599,0
1583496931223,14599,0
1583497231247,14599,0
1583497531168,14599,0
1583497831132,14599,0
1583498131051,14599,0
1583498431235,14599,0
1583498731456,14599,0
1583499031079,14599,0
1583499331001,14599,0
1583499631266,14599,0
1583499931807,14599,0
1583500231348,14599,0
1583500530969,14599,0
1583500830991,14599,0
1583501130976,14599,0
1583501431355,14599,0
1583501731297,14599,0
1583502031180,14599,0
1583502331422,14599,0
1583502631104,14599,0
1583502930906,14599,0
1583503231409,14599,0
1583503709649,14599,0
1583503831409,14599,0
1583504131851,14599,0
1583504431394,14599,0
1583504892279,14599,0
1583505031202,14599,0
1583505331664,14599,0
1583505631166,14599,0
1583505931327,14599,0
1583506231670,14599,0
1583506531893,14599,0
1583506831116,14599,0
1583507131438,14599,0
1583507431342,14599,0
1583507731683,14599,0
1583508031629,14599,0
1583508331190,14599,0
1583508631813,14599,0
1583508931235,14599,0
1583509231296,14599,0
1583509531439,14599,0
1583509831701,14599,0
1583510131305,14599,0
1583510431927,14599,0
1583510730913,14599,0
1583511331734,14599,0
1583511631775,14599,0
1583511931220,14599,0
1583512231245,14599,0
1583512531149,14599,0
1583512830991,14599,0
1583513131415,14599,0
1583513431198,14599,0
1583513785842,14599,0
1583514031744,14599,0
1583514330928,14599,0
1583514631012,14599,0
1583514930957,14599,0
1583515231180,14599,0
1583515531225,14599,0
1583515831646,14599,0
1583516131411,14599,0
1583516431274,14599,0
1583516731560,14599,0
1583517031181,14599,0
1583517508546,14599,0
1583517631151,14599,0
1583517930972,14599,0
1583518231356,14599,0
1583518530759,14599,0
1583518831998,14599,0
1583519132057,14599,0
1583519431178,14599,0
1583519731339,14599,0
1583520030959,14599,0
1583520331020,14599,0
1583520631841,14599,0
1583520931201,14599,0
1583521231501,14599,0
1583521531282,14599,0
1583521831186,14599,0
1583522131083,14599,0
1583522431264,14599,0
1583522731344,14599,0
1583523331146,14599,0
1583523631028,14599,0
1583523931407,14599,0
1583524231430,14599,0
1583524533708,14599,0
1583524831349,14599,0
1583525201630,14599,0
1583525431293,14599,0
1583525794015,14599,0
1583526032293,14599,0
1583526331034,14599,0
1583526631336,14599,0
1583526991734,14599,0
1583527232514,14599,0
1583527587637,14599,0
1583527831096,14599,0
1583582915809,14599,0
1583583095383,14599,0
1583583331741,14599,0
1583583809221,14599,0
1583584101022,14599,0
1583584231262,14599,0
1583584532002,14599,0
1583585011460,14599,0
1583585317921,14599,0
1583585602137,14599,0
1583585910537,14599,0
1583586030900,14599,0
1583586523797,14599,0
1583586822115,14599,0
1583586930955,14599,0
1583587289854,14599,0
1583587719233,14599,0
1583587831193,14599,0
1583588131173,14599,0
1583588431353,14599,0
1583588731033,14599,0
1583589031331,14599,0
1583589525111,14599,0
1583589631194,14599,0
1583590231765,14599,0
1583590531807,14599,0
1583590831170,14599,0
1583591132050,14599,0
1583591432314,14599,0
1583591731593,14599,0
1583592031097,14599,0
1583592331176,14599,0
1583592631218,14599,0
1583592931278,14599,0
1583593231122,14599,0
1583593531243,14599,0
1583593831347,14599,0
1583594131287,14599,0
1583594431227,14599,0
1583594731269,14599,0
1583595031210,14599,0
1583595330814,14599,0
1583595634295,14599,0
1583595931354,14599,0
1583596231136,14599,0
1583596531198,14599,0
1583596831499,14599,0
1583604520538,14599,0
1583604631535,14599,0
1583604931115,14599,0
1583605231856,14599,0
1583605531613,14599,0
1583605831252,14599,0
1583606131352,14599,0
1583606431407,14599,0
1583606731046,14599,0
1583607031685,14599,0
1583607331044,14599,0
1583607631063,14599,0
1583607931061,14599,0
1583608231440,14599,0
1583608531141,14599,0
1583608831239,14599,0
1583609131196,14599,0
1583609431057,14599,0
1583609731356,14599,0
1583610031313,14599,0
1583610331014,14599,0
1583610631150,14599,0
1583610930950,14599,0
1583611231407,14599,0
1583611531366,14599,0
1583611831108,14599,0
1583612132118,14599,0
1583612431598,14599,0
1583612731120,14599,0
1583613031241,14599,0
1583613331342,14599,0
1583613631380,14599,0
1583613931141,14599,0
1583614231101,14599,0
1583669131410,14599,0
1583669731978,14599,0
1583670031657,14599,0
1583670331538,14599,0
1583670631078,14599,0
1583670931200,14599,0
1583671231262,14599,0
1583671531239,14599,0
1583671831180,14599,0
1583672131302,14599,0
1583672431402,14599,0
1583672731242,14599,0
1583673031323,14599,0
1583673331445,14599,0
1583673631383,14599,0
1583673931263,14599,0
1583674231044,14599,0
1583674531324,14599,0
1583674831225,14599,0
1583675131125,14599,0
1583675431726,14599,0
1583675731386,14599,0
1583676031327,14599,0
1583676330870,14599,0
1583676631289,14599,0
1583677232031,14599,0
1583677531732,14599,0
1583677831835,14599,0
1583678131318,14599,0
1583678431182,14599,0
1583678730926,14599,0
1583679031290,14599,0
1583679631894,14599,0
1583679932414,14599,0
1583680231277,14599,0
1583680530919,14599,0
1583680830961,14599,0
1583681131864,14599,0
1583681431805,14599,0
1583681731029,14599,0
1583682031750,14599,0
1583682331672,14599,0
1583682631156,14599,0
1583682931537,14599,0
1583683231142,14599,0
1583683531023,14599,0
1583683831724,14599,0
1583684131307,14599,0
1583684431189,14599,0
1583684731053,14599,0
1583685031394,14599,0
1583685331296,14599,0
1583685631438,14599,0
1583685930902,14599,0
1583686231243,14599,0
1583686531345,14599,0
1583694501066,14599,0
1583694631605,14599,0
1583694931247,14599,0
1583695231249,14599,0
1583695531131,14599,0
1583695833990,14599,0
1583696131214,14599,0
1583696431635,14599,0
1583696731254,14599,0
1583697031157,14599,0
1583697394057,14599,0
1583697631198,14599,0
1583697931319,14599,0
1583698231284,14599,0
1583698531244,14599,0
1583698831744,14599,0
1583699432062,14599,0
1583699731979,14599,0
1583700031359,14599,0
1583700331160,14599,0
1583700631320,14599,0
1583765304260,14599,0
1583765431041,14599,0
1583765731465,14599,0
1583766033828,14599,0
1583766331311,14599,0
1583766631032,14599,0
1583766931614,14599,0
1583767230917,14599,0
1583767531041,14599,0
1583767831202,14599,0
1583768130968,14599,0
1583768431407,14599,0
1583768730971,14599,0
1583769031733,14599,0
1583769330898,14599,0
1583769631238,14599,0
1583770113824,14599,0
1583770231607,14599,0
1583770531368,14599,0
1583770831129,14599,0
1583771308056,14599,0
1583771431655,14599,0
1583771892402,14599,0
1583772031281,14599,0
1583772512005,14599,0
1583772931856,14599,0
1583773231857,14599,0
1583773592120,14599,0
1583773902344,14599,0
1583774131203,14599,0
1583774431346,14599,0
1583774794949,14599,0
1583775031708,14599,0
1583775398131,14599,0
1583775631572,14599,0
1583775994997,14599,0
1583776230896,14599,0
1583776703459,14599,0
1583776831461,14599,0
1583777131401,14599,0
1583777431283,14599,0
1583777731165,14599,0
1583778031447,14599,0
1583778331172,14599,0
1583778631513,14599,0
1582468900881,14595,0
1582469131822,14595,0
1582469430964,14595,0
1582469731128,14595,0
1582470031189,14595,0
1582470631943,14595,0
1582470931528,14595,0
1582471231251,14595,0
1582471531236,14595,0
1582471831061,14595,0
1582472131166,14595,0
1582472431070,14595,0
1582472731016,14595,0
1582473031421,14595,0
1582473331244,14595,0
1582473631092,14595,0
1582473931413,14595,0
1582474231458,14595,0
1582474531284,14595,0
1582474831347,14595,0
1582475130912,14595,0
1582475431100,14595,0
1582475731363,14595,0
1582476031446,14595,0
1582476331210,14595,0
1582476631335,14595,0
1582476931122,14595,0
1582477231087,14595,0
1582477832392,14595,0
1582478131754,14595,0
1582478494937,14595,0
1582478906722,14595,0
1582479031782,14595,0
1582479529867,14595,0
1582479631387,14595,0
1582479931430,14595,0
1582480231051,14595,0
1582480587315,14595,0
1582480831315,14595,0
1582481326957,14595,0
1582481431138,14595,0
1582481788682,14595,0
1582482031382,14595,0
1582482331525,14595,0
1582482631587,14595,0
1582482931169,14595,0
1582483231111,14595,0
1582483531455,14595,0
1582483831196,14595,0
1582484131658,14595,0
1582484431380,14595,0
1582484790645,14595,0
1582485331875,14595,0
1582485631695,14595,0
1582485931461,14595,0
1582486231821,14595,0
1582486531203,14595,0
1582486831506,14595,0
1582487131070,14595,0
1582487431131,14595,0
1582487731332,14595,0
1582488031234,14595,0
1582488331560,14595,0
1582488631019,14595,0
1582488931302,14595,0
1582489231224,14595,0
1582489531208,14595,0
1582489831389,14595,0
1582490131332,14595,0
1582490431274,14595,0
1582490731539,14595,0
1582491031280,14595,0
1582545931921,14595,0
1582546231001,14595,0
1582546531601,14595,0
1582546831699,14595,0
1582547131079,14595,0
1582547431458,14595,0
1582547789676,14595,0
1582548332879,14595,0
1582548631899,14595,0
1582548931041,14595,0
1582549231385,14595,0
1582549531625,14595,0
1582549831170,14595,0
1582550131210,14595,0
1582550431013,14595,0
1582550731395,14595,0
1582551031260,14595,0
1582551331181,14595,0
1582551631046,14595,0
1582551989869,14595,0
1582552231350,14595,0
1582552531430,14595,0
1582552831373,14595,0
1582553131276,14595,0
1582553431122,14595,0
1582553731543,14595,0
1582554031083,14595,0
1582554331046,14595,0
1582554631249,14595,0
1582554931091,14595,0
1582555231876,14595,0
1582555531636,14595,0
1582556132278,14595,0
1582556432144,14595,0
1582556731940,14595,0
1582557331792,14595,0
1582557631970,14595,0
1582557931012,14595,0
1582558231213,14595,0
1582558531173,14595,0
1582558831673,14595,0
1582559131473,14595,0
1582559431294,14595,0
1582559731332,14595,0
1582560031094,14595,0
1582560331253,14595,0
1582560631035,14595,0
1582560931275,14595,0
1582561231534,14595,0
1582561531178,14595,0
1582561830778,14595,0
1582562131117,14595,0
1582562431279,14595,0
1582562788777,14595,0
1582563332375,14595,0
1582563631709,14595,0
1582563931207,14595,0
1582564231422,14595,0
1582564531358,14595,0
1582564831255,14595,0
1582565131168,14595,0
1582565431127,14595,0
1582565731401,14595,0
1582566031616,14595,0
1582566331532,14595,0
1582566631329,14595,0
1582566931404,14595,0
1582567231320,14595,0
1582567591077,14595,0
1582567831431,14595,0
1582568130950,14595,0
1582568431003,14595,0
1582568731779,14595,0
1582569031096,14595,0
1582569330894,14595,0
1582569631167,14595,0
1582569931362,14595,0
1582570231718,14595,0
1582570832415,14595,0
1582571131836,14595,0
1582571431380,14595,0
1582571731341,14595,0
1582572031501,14595,0
1582572331485,14595,0
1582572631503,14595,0
1582572931566,14595,0
1582573231227,14595,0
1582573531547,14595,0
1582573831151,14595,0
1582574131225,14595,0
1582574430932,14595,0
1582574731113,14595,0
1582575030916,14595,0
1582575331517,14595,0
1582575631438,14595,0
1582575932039,14595,0
1582576232300,14595,0
1582576531381,14595,0
1582576831006,14595,0
1582577131207,14595,0
1582632331580,14595,0
1582632631222,14595,0
1582632930945,14595,0
1582633231385,14595,0
1582633531148,14595,0
1582633831629,14595,0
1582634131571,14595,0
1582634430934,14595,0
1582634731215,14595,0
1582635031857,14595,0
1582635331320,14595,0
1582635631305,14595,0
1582635931084,14595,0
1582636231186,14595,0
1582636531388,14595,0
1582636831490,14595,0
1582637131345,14595,0
1582637732069,14595,0
1582638031669,14595,0
1582638331254,14595,0
1582638631255,14595,0
1582638931495,14595,0
1582639232018,14595,0
1582639531001,14595,0
1582639831462,14595,0
1582640131344,14595,0
1582640431425,14595,0
1582640731408,14595,0
1582641031269,14595,0
1582641331192,14595,0
1582641630995,14595,0
1582641931475,14595,0
1582642231279,14595,0
1582642592762,14595,0
1582642831441,14595,0
1582643131085,14595,0
1582643431086,14595,0
1582643731248,14595,0
1582644030930,14595,0
1582644386635,14595,0
1582644631514,14595,0
1582644931716,14595,0
1582645587160,14595,0
1582645832002,14595,0
1582646131523,14595,0
1582646431342,14595,0
1582646731164,14595,0
1582647031485,14595,0
1582647390348,14595,0
1582647631067,14595,0
1582647931608,14595,0
1582648231292,14595,0
1582648531091,14595,0
1582648831312,14595,0
1582649131373,14595,0
1582649431534,14595,0
1582649785477,14595,0
1582650031138,14595,0
1582650331338,14595,0
1582650631442,14595,0
1582650931281,14595,0
1582651231445,14595,0
1582651590185,14595,0
1582651831264,14595,0
1582652184687,14595,0
1582652732024,14595,0
1582653031684,14595,0
1582653331244,14595,0
1582653631184,14595,0
1582653930964,14595,0
1582654231465,14595,0
1582654531384,14595,0
1582654831163,14595,0
1582655302602,14595,0
1582655431601,14595,0
1582655797243,14595,0
1582656031383,14595,0
1582656388984,14595,0
1582656631081,14595,0
1582656931362,14595,0
1582657231521,14595,0
1582657532220,14595,0
1582657831540,14595,0
1582658131621,14595,0
1582658431363,14595,0
1582658789702,14595,0
1582659031259,14595,0
1582659394940,14595,0
1582659991858,14595,0
1582660231458,14595,0
1582660593776,14595,0
1582660831517,14595,0
1582661131273,14595,0
1582661431272,14595,0
1582661731211,14595,0
1582662031369,14595,0
1582662395807,14595,0
1582662631326,14595,0
1582662932044,14595,0
1582663231223,14595,0
1582663531581,14595,0
1582663831221,14595,0
1582718923619,14595,0
1582719031099,14595,0
1582719331101,14595,0
1582719631458,14595,0
1582719931160,14595,0
1582720231680,14595,0
1582720531736,14595,0
1582720830998,14595,0
1582721131756,14595,0
1582721431136,14595,0
1582721915957,14595,0
1582722031414,14595,0
1582722331394,14595,0
1582722631254,14595,0
1582723112334,14595,0
1582723231075,14595,0
1582723708249,14595,0
1582723831768,14595,0
1582724192112,14595,0
1582724731655,14595,0
1582725031877,14595,0
1582725331502,14595,0
1582725631466,14595,0
1582725931289,14595,0
1582726231553,14595,0
1582726531379,14595,0
1582726831022,14595,0
1582727131665,14595,0
1582727432728,14595,0
1582727731353,14595,0
1582728031169,14595,0
1582728387919,14595,0
1582728631483,14595,0
1582728931466,14595,0
1582729231390,14595,0
1582729531535,14595,0
1582729831479,14595,0
1582730131241,14595,0
1582730431425,14595,0
1582730731408,14595,0
1582731031354,14595,0
1582731330998,14595,0
1582731631223,14595,0
1582732231978,14595,0
1582732532537,14595,0
1582732831542,14595,0
1582733131364,14595,0
1582733431167,14595,0
1582733731611,14595,0
1582734031331,14595,0
1582734331153,14595,0
1582734631495,14595,0
1582734931740,14595,0
1582735231541,14595,0
1582735531363,14595,0
1582735831365,14595,0
1582736131191,14595,0
1582736431430,14595,0
1582736731174,14595,0
1582737031316,14595,0
1582737331181,14595,0
1582737631620,14595,0
1582737931523,14595,0
1582738230946,14595,0
1582738531568,14595,0
1582738831211,14595,0
1582739431872,14595,0
1582739731609,14595,0
1582740031170,14595,0
1582740331252,14595,0
1582740631176,14595,0
1582740931638,14595,0
1582741231539,14595,0
1582741531141,14595,0
1582741831161,14595,0
1582742131463,14595,0
1582742431284,14595,0
1582743031816,14595,0
1582743331718,14595,0
1582743631777,14595,0
1582743931621,14595,0
1582744231103,14595,0
1582744531705,14595,0
1582744831167,14595,0
1582745131149,14595,0
1582745431770,14595,0
1582745731610,14595,0
1582746031553,14595,0
1582746331194,14595,0
1582746631078,14595,0
1582746931497,14595,0
1582747231560,14595,0
1582747531961,14595,0
1582747831203,14595,0
1582748131305,14595,0
1582748431386,14595,0
1582748731028,14595,0
1582749031174,14595,0
1582749331452,14595,0
1582749631474,14595,0
1582749931137,14595,0
1582805131948,14595,0
1582805430933,14595,0
1582805731276,14595,0
1582806031476,14595,0
1582806331499,14595,0
1582806632267,14595,0
1582806931644,14595,0
1582807231027,14595,0
1582807531010,14595,0
1582807831572,14595,0
1582808185937,14595,0
1582808431317,14595,0
1582808731103,14595,0
1582809031323,14595,0
1582809331546,14595,0
1582809631011,14595,0
1582809931553,14595,0
1582810231297,14595,0
1582810531459,14595,0
1582811131477,14595,0
1582811431835,14595,0
1582811731977,14595,0
1582812031800,14595,0
1582812331079,14595,0
1582812631342,14595,0
1582812931202,14595,0
1582813230942,14595,0
1582813531203,14595,0
1582813831346,14595,0
1582814131287,14595,0
1582814431326,14595,0
1582814731187,14595,0
1582815031089,14595,0
1582815330970,14595,0
1582815631431,14595,0
1582815931232,14595,0
1582816231393,14595,0
1582816531114,14595,0
1582816831537,14595,0
1582817131197,14595,0
1582817431398,14595,0
1582817731261,14595,0
1582818031540,14595,0
1582818631918,14595,0
1582818931718,14595,0
1582819231284,14595,0
1582819531306,14595,0
1582819831070,14595,0
1582820131514,14595,0
1582820431215,14595,0
1582820731119,14595,0
1582821031024,14595,0
1582821331406,14595,0
1582821631312,14595,0
1582821931093,14595,0
1582822231659,14595,0
1582822531001,14595,0
1582822831024,14595,0
1582823131529,14595,0
1582823431252,14595,0
1582823731178,14595,0
1582824031122,14595,0
1582824331364,14595,0
1582824631229,14595,0
1582824987873,14595,0
1582825231097,14595,0
1582825832495,14595,0
1582826131238,14595,0
1582826431262,14595,0
